Date,market,item,price,is_holiday,holiday_name,temp,rainfall,humidity,wind_speed,sunshine_hours,volume_MT,is_public_holiday,demand_multiplier,quantity_tonnes_x,quantity_tonnes_y,quantity_tonnes
2020-05-13,Nuwara Eliya,Beetroot,198.27,0.0,,17.5,6.9,91.0,7.9,7.009180555555555,15.1,,,,15.1,
2020-05-13,Nuwara Eliya,Red Onion,284.92,0.0,,17.5,6.9,91.0,7.9,7.009180555555555,25.41,,,,25.41,
2020-05-13,Polonnaruwa,Rice,150.46,0.0,,27.8,17.6,87.0,7.5,7.906116666666667,57.16,,,,57.16,
2020-05-13,Puttalam,Red Onion,306.32,0.0,,27.4,2.9,88.0,10.9,5.286066666666667,23.88,,,,23.88,
2020-05-13,Puttalam,Rice,151.29,0.0,,27.4,2.9,88.0,10.9,5.286066666666667,50.97,,,,50.97,
2020-05-13,Thambuththegama,Beetroot,278.78,0.0,,27.4,2.0,85.0,7.9,7.564744444444445,13.15,,,,13.15,
2020-05-13,Thambuththegama,Red Onion,310.04,0.0,,27.4,2.0,85.0,7.9,7.564744444444445,21.37,,,,21.37,
2020-05-13,Trincomalee,Red Onion,197.99,0.0,,28.4,1.6,84.0,10.5,10.766430555555557,25.69,,,,25.69,
2020-05-13,Vavuniya,Red Onion,191.7,0.0,,27.6,3.1,85.0,10.6,10.0,23.22,,,,23.22,
2020-05-14,Ampara,Rice,150.06,0.0,,27.9,25.6,85.0,9.3,10.053594444444444,58.36,,,,58.36,
2020-05-14,Anuradhapura,Rice,145.42,0.0,,28.1,1.9,84.0,9.7,10.067580555555557,60.27,,,,60.27,
2020-05-14,Bandarawela,Beetroot,260.33,0.0,,21.0,1.5,87.0,7.7,8.0,15.87,,,,15.87,
2020-05-14,Batticaloa,Red Onion,289.74,0.0,,28.3,2.2,85.0,12.5,10.987680555555556,23.45,,,,23.45,
2020-05-14,Colombo,Beetroot,268.89,0.0,,27.9,4.2,86.0,13.0,10.560925,19.73,,,,19.73,
2020-05-14,Colombo,Radish,89.97,0.0,,27.9,4.2,86.0,13.0,10.560925,29.56,,,,29.56,
2020-05-14,Colombo,Red Onion,345.47,0.0,,27.9,4.2,86.0,13.0,10.560925,34.35,,,,34.35,
2020-05-14,Colombo,Rice,143.81,0.0,,27.9,4.2,86.0,13.0,10.560925,81.05,,,,81.05,
2020-05-14,Dambulla,Beetroot,211.23,0.0,,27.1,4.5,82.0,11.0,10.258386111111111,16.57,,,,16.57,
2020-05-14,Dambulla,Radish,68.15,0.0,,27.1,4.5,82.0,11.0,10.258386111111111,25.3,,,,25.3,
2020-05-14,Dambulla,Red Onion,274.05,0.0,,27.1,4.5,82.0,11.0,10.258386111111111,26.0,,,,26.0,
2020-05-14,Dambulla,Rice,143.63,0.0,,27.1,4.5,82.0,11.0,10.258386111111111,69.14,,,,69.14,
2020-05-14,Embilipitiya,Red Onion,274.38,0.0,,27.2,7.8,88.0,9.4,7.462830555555556,24.72,,,,24.72,
2020-05-14,Jaffna,Red Onion,218.03,0.0,,29.6,0.4,77.0,7.6,11.249941666666668,28.25,,,,28.25,
2020-05-14,Kandy,Beetroot,156.83,0.0,,25.7,4.5,84.0,8.3,9.745433333333333,18.17,,,,18.17,
2020-05-14,Kandy,Radish,59.92,0.0,,25.7,4.5,84.0,8.3,9.745433333333333,25.8,,,,25.8,
2020-05-14,Kandy,Red Onion,294.44,0.0,,25.7,4.5,84.0,8.3,9.745433333333333,33.23,,,,33.23,
2020-05-14,Kandy,Rice,164.52,0.0,,25.7,4.5,84.0,8.3,9.745433333333333,76.93,,,,76.93,
2020-05-14,Kurunegala,Rice,152.48,0.0,,27.5,7.5,82.0,8.4,10.30756388888889,67.81,,,,67.81,
2020-05-14,Mannar,Red Onion,316.77,0.0,,29.9,1.5,75.0,12.5,11.18556111111111,20.34,,,,20.34,
2020-05-14,Meegoda,Radish,62.94,0.0,,27.3,9.4,88.0,9.4,9.20965,22.93,,,,22.93,
2020-05-14,Meegoda,Red Onion,304.58,0.0,,27.3,9.4,88.0,9.4,9.20965,22.78,,,,22.78,
2020-05-14,Moneragala,Radish,104.59,0.0,,26.3,18.1,89.0,7.4,8.746144444444445,17.35,,,,17.35,
2020-05-14,Moneragala,Red Onion,305.22,0.0,,26.3,18.1,89.0,7.4,8.746144444444445,22.75,,,,22.75,
2020-05-14,Moneragala,Rice,151.46,0.0,,26.3,18.1,89.0,7.4,8.746144444444445,53.82,,,,53.82,
2020-05-14,Mullaittivu,Red Onion,258.13,0.0,,28.9,0.4,83.0,11.7,11.156736111111112,23.19,,,,23.19,
2020-05-14,Nuwara Eliya,Beetroot,196.42,0.0,,17.6,10.9,93.0,7.8,7.896088888888888,16.65,,,,16.65,
2020-05-14,Nuwara Eliya,Red Onion,284.22,0.0,,17.6,10.9,93.0,7.8,7.896088888888888,23.92,,,,23.92,
2020-05-14,Polonnaruwa,Rice,150.39,0.0,,28.4,7.1,83.0,8.9,10.233775,60.78,,,,60.78,
2020-05-14,Puttalam,Red Onion,307.81,0.0,,28.4,1.0,83.0,13.0,11.154566666666668,20.1,,,,20.1,
2020-05-14,Puttalam,Rice,151.6,0.0,,28.4,1.0,83.0,13.0,11.154566666666668,51.89,,,,51.89,
2020-05-14,Thambuththegama,Beetroot,276.42,0.0,,28.2,3.6,82.0,11.3,8.923133333333332,13.45,,,,13.45,
2020-05-14,Thambuththegama,Red Onion,306.68,0.0,,28.2,3.6,82.0,11.3,8.923133333333332,22.32,,,,22.32,
2020-05-14,Trincomalee,Red Onion,197.9,0.0,,28.6,0.3,83.0,12.1,11.099922222222222,24.75,,,,24.75,
2020-05-14,Vavuniya,Red Onion,191.47,0.0,,28.4,0.9,81.0,9.6,11.0918,24.37,,,,24.37,
2020-05-15,Ampara,Rice,150.18,0.0,,27.5,27.4,88.0,10.8,8.094261111111111,69.55,,,,69.55,
2020-05-15,Anuradhapura,Rice,145.25,0.0,,27.7,4.6,86.0,14.3,10.233219444444444,63.36,,,,63.36,
2020-05-15,Bandarawela,Beetroot,251.07,0.0,,21.2,10.2,84.0,6.4,8.272252777777778,14.94,,,,14.94,
2020-05-15,Batticaloa,Red Onion,286.49,0.0,,28.2,23.7,86.0,15.0,9.646830555555557,20.24,,,,20.24,
2020-05-15,Colombo,Beetroot,264.0,0.0,,27.2,11.9,90.0,16.1,6.770033333333333,18.63,,,,18.63,
2020-05-15,Colombo,Radish,92.92,0.0,,27.2,11.9,90.0,16.1,6.770033333333333,30.8,,,,30.8,
2020-05-15,Colombo,Red Onion,349.21,0.0,,27.2,11.9,90.0,16.1,6.770033333333333,33.78,,,,33.78,
2020-05-15,Colombo,Rice,145.29,0.0,,27.2,11.9,90.0,16.1,6.770033333333333,80.72,,,,80.72,
2020-05-15,Dambulla,Beetroot,204.62,0.0,,26.3,4.0,87.0,20.7,10.330255555555556,15.68,,,,15.68,
2020-05-15,Dambulla,Radish,68.94,0.0,,26.3,4.0,87.0,20.7,10.330255555555556,24.91,,,,24.91,
2020-05-15,Dambulla,Red Onion,274.06,0.0,,26.3,4.0,87.0,20.7,10.330255555555556,26.45,,,,26.45,
2020-05-15,Dambulla,Rice,144.22,0.0,,26.3,4.0,87.0,20.7,10.330255555555556,68.17,,,,68.17,
2020-05-15,Embilipitiya,Red Onion,277.38,0.0,,27.4,9.7,85.0,14.8,10.283491666666666,25.3,,,,25.3,
2020-05-15,Jaffna,Red Onion,214.91,0.0,,29.5,1.9,80.0,12.3,10.879333333333332,24.36,,,,24.36,
2020-05-15,Kandy,Beetroot,156.54,0.0,,24.4,8.2,90.0,15.5,9.47308888888889,20.59,,,,20.59,
2020-05-15,Kandy,Radish,59.8,0.0,,24.4,8.2,90.0,15.5,9.47308888888889,30.37,,,,30.37,
2020-05-15,Kandy,Red Onion,295.06,0.0,,24.4,8.2,90.0,15.5,9.47308888888889,27.25,,,,27.25,
2020-05-15,Kandy,Rice,164.45,0.0,,24.4,8.2,90.0,15.5,9.47308888888889,72.06,,,,72.06,
2020-05-15,Kurunegala,Rice,152.19,0.0,,26.3,16.8,90.0,18.1,10.433527777777776,78.54,,,,78.54,
2020-05-15,Mannar,Red Onion,317.73,0.0,,29.8,2.8,77.0,22.8,10.160180555555556,20.12,,,,20.12,
2020-05-15,Meegoda,Radish,62.07,0.0,,26.3,16.6,93.0,12.0,5.9833750000000006,20.92,,,,20.92,
2020-05-15,Meegoda,Red Onion,307.99,0.0,,26.3,16.6,93.0,12.0,5.9833750000000006,30.22,,,,30.22,
2020-05-15,Moneragala,Radish,103.68,0.0,,26.0,6.4,89.0,8.9,8.381161111111112,15.21,,,,15.21,
2020-05-15,Moneragala,Red Onion,305.08,0.0,,26.0,6.4,89.0,8.9,8.381161111111112,22.79,,,,22.79,
2020-05-15,Moneragala,Rice,152.02,0.0,,26.0,6.4,89.0,8.9,8.381161111111112,56.57,,,,56.57,
2020-05-15,Mullaittivu,Red Onion,256.46,0.0,,28.5,5.5,85.0,14.3,11.0,20.8,,,,20.8,
2020-05-15,Nuwara Eliya,Beetroot,197.47,0.0,,17.0,6.9,93.0,20.9,8.660836111111111,16.41,,,,16.41,
2020-05-15,Nuwara Eliya,Red Onion,288.54,0.0,,17.0,6.9,93.0,20.9,8.660836111111111,22.81,,,,22.81,
2020-05-15,Polonnaruwa,Rice,150.34,0.0,,28.5,7.8,80.0,17.7,9.526022222222222,58.05,,,,58.05,
2020-05-15,Puttalam,Red Onion,309.16,0.0,,28.2,9.4,88.0,17.1,10.769091666666668,24.02,,,,24.02,
2020-05-15,Puttalam,Rice,152.3,0.0,,28.2,9.4,88.0,17.1,10.769091666666668,63.08,,,,63.08,
2020-05-15,Thambuththegama,Beetroot,289.01,0.0,,27.5,7.7,86.0,14.1,10.582811111111113,15.7,,,,15.7,
2020-05-15,Thambuththegama,Red Onion,308.39,0.0,,27.5,7.7,86.0,14.1,10.582811111111113,24.33,,,,24.33,
2020-05-15,Trincomalee,Red Onion,199.55,0.0,,28.3,13.7,85.0,15.4,10.0,25.52,,,,25.52,
2020-05-15,Vavuniya,Red Onion,191.46,0.0,,27.9,5.1,85.0,13.9,10.340647222222223,25.2,,,,25.2,
2020-05-16,Ampara,Rice,150.18,0.0,,28.5,0.1,84.0,13.0,1.1230833333333332,51.78,,,,51.78,
2020-05-16,Anuradhapura,Rice,144.78,0.0,,28.4,2.7,85.0,17.2,4.631094444444444,62.29,,,,62.29,
2020-05-16,Bandarawela,Beetroot,254.76,0.0,,22.7,0.0,78.0,13.4,3.517408333333333,13.96,,,,13.96,
2020-05-16,Batticaloa,Red Onion,278.23,0.0,,28.8,2.9,82.0,22.2,0.6886361111111111,21.02,,,,21.02,
2020-05-16,Colombo,Beetroot,263.08,0.0,,28.6,12.4,85.0,22.4,4.715544444444444,17.4,,,,17.4,
2020-05-16,Colombo,Radish,92.3,0.0,,28.6,12.4,85.0,22.4,4.715544444444444,26.01,,,,26.01,
2020-05-16,Colombo,Red Onion,357.9,0.0,,28.6,12.4,85.0,22.4,4.715544444444444,32.73,,,,32.73,
2020-05-16,Colombo,Rice,146.05,0.0,,28.6,12.4,85.0,22.4,4.715544444444444,88.4,,,,88.4,
2020-05-16,Dambulla,Beetroot,208.47,0.0,,26.7,5.0,88.0,22.1,4.499397222222222,15.81,,,,15.81,
2020-05-16,Dambulla,Radish,66.47,0.0,,26.7,5.0,88.0,22.1,4.499397222222222,25.93,,,,25.93,
2020-05-16,Dambulla,Red Onion,275.59,0.0,,26.7,5.0,88.0,22.1,4.499397222222222,28.22,,,,28.22,
2020-05-16,Dambulla,Rice,143.81,0.0,,26.7,5.0,88.0,22.1,4.499397222222222,65.9,,,,65.9,
2020-05-16,Embilipitiya,Red Onion,274.66,0.0,,28.8,0.0,78.0,16.4,7.160683333333333,20.51,,,,20.51,
2020-05-16,Jaffna,Red Onion,219.0,0.0,,30.2,1.5,78.0,18.3,9.393219444444444,29.65,,,,29.65,
2020-05-16,Kandy,Beetroot,156.29,0.0,,25.0,17.5,90.0,15.2,2.0928805555555554,18.87,,,,18.87,
2020-05-16,Kandy,Radish,58.9,0.0,,25.0,17.5,90.0,15.2,2.0928805555555554,29.36,,,,29.36,
2020-05-16,Kandy,Red Onion,294.17,0.0,,25.0,17.5,90.0,15.2,2.0928805555555554,27.87,,,,27.87,
2020-05-16,Kandy,Rice,164.28,0.0,,25.0,17.5,90.0,15.2,2.0928805555555554,67.03,,,,67.03,
2020-05-16,Kurunegala,Rice,152.01,0.0,,27.0,14.1,88.0,14.6,1.644288888888889,62.42,,,,62.42,
2020-05-16,Mannar,Red Onion,327.42,0.0,,31.0,0.5,73.0,23.8,9.00206388888889,16.49,,,,16.49,
2020-05-16,Meegoda,Radish,61.66,0.0,,27.2,10.9,88.0,16.6,2.8778194444444445,24.43,,,,24.43,
2020-05-16,Meegoda,Red Onion,304.56,0.0,,27.2,10.9,88.0,16.6,2.8778194444444445,25.27,,,,25.27,
2020-05-16,Moneragala,Radish,97.88,0.0,,26.9,0.0,86.0,6.9,3.633997222222222,15.11,,,,15.11,
2020-05-16,Moneragala,Red Onion,304.81,0.0,,26.9,0.0,86.0,6.9,3.633997222222222,23.26,,,,23.26,
2020-05-16,Moneragala,Rice,151.66,0.0,,26.9,0.0,86.0,6.9,3.633997222222222,55.31,,,,55.31,
2020-05-16,Mullaittivu,Red Onion,259.25,0.0,,28.7,4.5,86.0,18.8,3.866797222222222,21.59,,,,21.59,
2020-05-16,Nuwara Eliya,Beetroot,205.42,0.0,,17.0,6.1,94.0,21.2,3.9798805555555554,15.74,,,,15.74,
2020-05-16,Nuwara Eliya,Red Onion,286.94,0.0,,17.0,6.1,94.0,21.2,3.9798805555555554,22.44,,,,22.44,
2020-05-16,Polonnaruwa,Rice,150.24,0.0,,28.8,0.0,80.0,23.6,1.563097222222222,63.96,,,,63.96,
2020-05-16,Puttalam,Red Onion,312.6,0.0,,29.3,6.2,83.0,17.7,6.242822222222222,20.51,,,,20.51,
2020-05-16,Puttalam,Rice,152.23,0.0,,29.3,6.2,83.0,17.7,6.242822222222222,60.25,,,,60.25,
2020-05-16,Thambuththegama,Beetroot,282.96,0.0,,28.2,4.5,85.0,14.9,5.055686111111111,12.99,,,,12.99,
2020-05-16,Thambuththegama,Red Onion,309.15,0.0,,28.2,4.5,85.0,14.9,5.055686111111111,25.77,,,,25.77,
2020-05-16,Trincomalee,Red Onion,201.93,0.0,,28.2,2.0,87.0,21.7,0.0,25.07,,,,25.07,
2020-05-16,Vavuniya,Red Onion,191.22,0.0,,28.6,0.5,82.0,16.8,4.678733333333333,21.81,,,,21.81,
2020-05-17,Ampara,Rice,150.27,0.0,,29.2,0.0,78.0,17.6,5.658136111111111,56.41,,,,56.41,
2020-05-17,Anuradhapura,Rice,144.94,0.0,,29.0,0.3,83.0,20.9,5.849358333333333,69.73,,,,69.73,
2020-05-17,Bandarawela,Beetroot,252.84,0.0,,22.1,0.0,76.0,12.2,6.008497222222222,14.06,,,,14.06,
2020-05-17,Batticaloa,Red Onion,280.64,0.0,,29.5,0.1,78.0,15.5,6.789844444444444,20.0,,,,20.0,
2020-05-17,Colombo,Beetroot,273.67,0.0,,28.8,8.8,84.0,20.8,3.4263944444444445,15.68,,,,15.68,
2020-05-17,Colombo,Radish,95.33,0.0,,28.8,8.8,84.0,20.8,3.4263944444444445,30.59,,,,30.59,
2020-05-17,Colombo,Red Onion,364.29,0.0,,28.8,8.8,84.0,20.8,3.4263944444444445,32.82,,,,32.82,
2020-05-17,Colombo,Rice,146.66,0.0,,28.8,8.8,84.0,20.8,3.4263944444444445,83.87,,,,83.87,
2020-05-17,Dambulla,Beetroot,216.23,0.0,,27.0,0.0,88.0,28.4,5.269877777777778,16.84,,,,16.84,
2020-05-17,Dambulla,Radish,63.55,0.0,,27.0,0.0,88.0,28.4,5.269877777777778,26.01,,,,26.01,
2020-05-17,Dambulla,Red Onion,274.2,0.0,,27.0,0.0,88.0,28.4,5.269877777777778,26.84,,,,26.84,
2020-05-17,Dambulla,Rice,143.68,0.0,,27.0,0.0,88.0,28.4,5.269877777777778,60.8,,,,60.8,
2020-05-17,Embilipitiya,Red Onion,277.66,0.0,,28.8,0.1,79.0,19.3,7.056086111111111,20.88,,,,20.88,
2020-05-17,Jaffna,Red Onion,214.62,0.0,,30.6,0.9,79.0,16.7,6.905944444444445,25.05,,,,25.05,
2020-05-17,Kandy,Beetroot,156.3,0.0,,25.1,3.5,89.0,20.1,3.745327777777778,15.33,,,,15.33,
2020-05-17,Kandy,Radish,58.68,0.0,,25.1,3.5,89.0,20.1,3.745327777777778,25.24,,,,25.24,
2020-05-17,Kandy,Red Onion,292.26,0.0,,25.1,3.5,89.0,20.1,3.745327777777778,26.1,,,,26.1,
2020-05-17,Kandy,Rice,164.25,0.0,,25.1,3.5,89.0,20.1,3.745327777777778,59.41,,,,59.41,
2020-05-17,Kurunegala,Rice,151.6,0.0,,26.8,8.7,91.0,17.4,1.6882916666666667,63.07,,,,63.07,
2020-05-17,Mannar,Red Onion,324.81,0.0,,31.1,0.7,75.0,28.7,8.625008333333334,21.25,,,,21.25,
2020-05-17,Meegoda,Radish,63.4,0.0,,27.4,21.5,90.0,15.5,1.6925194444444445,27.42,,,,27.42,
2020-05-17,Meegoda,Red Onion,308.03,0.0,,27.4,21.5,90.0,15.5,1.6925194444444445,23.42,,,,23.42,
2020-05-17,Moneragala,Radish,100.33,0.0,,27.5,0.2,84.0,8.4,9.384991666666666,21.56,,,,21.56,
2020-05-17,Moneragala,Red Onion,304.73,0.0,,27.5,0.2,84.0,8.4,9.384991666666666,23.96,,,,23.96,
2020-05-17,Moneragala,Rice,151.43,0.0,,27.5,0.2,84.0,8.4,9.384991666666666,49.76,,,,49.76,
2020-05-17,Mullaittivu,Red Onion,256.86,0.0,,29.9,0.0,79.0,15.3,5.116994444444445,21.19,,,,21.19,
2020-05-17,Nuwara Eliya,Beetroot,199.45,0.0,,16.7,4.3,95.0,23.3,4.900766666666666,15.02,,,,15.02,
2020-05-17,Nuwara Eliya,Red Onion,290.95,0.0,,16.7,4.3,95.0,23.3,4.900766666666666,23.55,,,,23.55,
2020-05-17,Polonnaruwa,Rice,150.18,0.0,,29.4,0.0,78.0,23.7,6.7021500000000005,65.33,,,,65.33,
2020-05-17,Puttalam,Red Onion,314.59,0.0,,29.9,1.8,83.0,21.4,7.952480555555556,22.33,,,,22.33,
2020-05-17,Puttalam,Rice,151.76,0.0,,29.9,1.8,83.0,21.4,7.952480555555556,54.42,,,,54.42,
2020-05-17,Thambuththegama,Beetroot,281.84,0.0,,29.0,0.5,83.0,19.1,5.7245333333333335,11.82,,,,11.82,
2020-05-17,Thambuththegama,Red Onion,308.28,0.0,,29.0,0.5,83.0,19.1,5.7245333333333335,24.0,,,,24.0,
2020-05-17,Trincomalee,Red Onion,202.24,0.0,,30.0,0.0,76.0,19.3,4.289219444444445,25.04,,,,25.04,
2020-05-17,Vavuniya,Red Onion,191.15,0.0,,29.4,0.0,80.0,14.9,8.42120277777778,23.26,,,,23.26,
2020-05-18,Ampara,Rice,150.0,0.0,,29.2,0.0,77.0,18.0,8.974719444444444,63.46,,,,63.46,
2020-05-18,Anuradhapura,Rice,145.18,0.0,,27.8,6.4,87.0,22.0,7.6708944444444445,68.03,,,,68.03,
2020-05-18,Bandarawela,Beetroot,252.5,0.0,,23.1,0.7,74.0,15.1,8.838522222222222,12.62,,,,12.62,
2020-05-18,Batticaloa,Red Onion,277.47,0.0,,29.7,0.3,75.0,25.2,11.0,21.63,,,,21.63,
2020-05-18,Colombo,Beetroot,275.9,0.0,,27.7,37.7,87.0,27.0,0.6446277777777777,17.59,,,,17.59,
2020-05-18,Colombo,Radish,92.35,0.0,,27.7,37.7,87.0,27.0,0.6446277777777777,34.63,,,,34.63,
2020-05-18,Colombo,Red Onion,361.9,0.0,,27.7,37.7,87.0,27.0,0.6446277777777777,30.1,,,,30.1,
2020-05-18,Colombo,Rice,145.4,0.0,,27.7,37.7,87.0,27.0,0.6446277777777777,80.89,,,,80.89,
2020-05-18,Dambulla,Beetroot,203.25,0.0,,26.1,2.3,88.0,29.2,8.90938888888889,17.45,,,,17.45,
2020-05-18,Dambulla,Radish,62.15,0.0,,26.1,2.3,88.0,29.2,8.90938888888889,19.45,,,,19.45,
2020-05-18,Dambulla,Red Onion,273.69,0.0,,26.1,2.3,88.0,29.2,8.90938888888889,28.99,,,,28.99,
2020-05-18,Dambulla,Rice,143.48,0.0,,26.1,2.3,88.0,29.2,8.90938888888889,69.28,,,,69.28,
2020-05-18,Embilipitiya,Red Onion,277.12,0.0,,28.4,2.5,79.0,17.9,8.802008333333333,22.65,,,,22.65,
2020-05-18,Jaffna,Red Onion,217.46,0.0,,30.5,1.1,80.0,29.0,8.918630555555556,23.71,,,,23.71,
2020-05-18,Kandy,Beetroot,155.3,0.0,,24.4,18.6,89.0,19.2,1.954397222222222,17.41,,,,17.41,
2020-05-18,Kandy,Radish,59.31,0.0,,24.4,18.6,89.0,19.2,1.954397222222222,26.44,,,,26.44,
2020-05-18,Kandy,Red Onion,291.29,0.0,,24.4,18.6,89.0,19.2,1.954397222222222,26.66,,,,26.66,
2020-05-18,Kandy,Rice,164.13,0.0,,24.4,18.6,89.0,19.2,1.954397222222222,60.56,,,,60.56,
2020-05-18,Kurunegala,Rice,151.67,0.0,,25.7,27.9,92.0,18.2,0.4811194444444444,62.45,,,,62.45,
2020-05-18,Mannar,Red Onion,328.18,0.0,,30.8,1.2,78.0,31.6,9.758819444444445,19.6,,,,19.6,
2020-05-18,Meegoda,Radish,62.37,0.0,,26.1,57.8,93.0,19.5,0.1888416666666666,25.01,,,,25.01,
2020-05-18,Meegoda,Red Onion,306.87,0.0,,26.1,57.8,93.0,19.5,0.1888416666666666,27.59,,,,27.59,
2020-05-18,Moneragala,Radish,103.12,0.0,,27.1,0.0,81.0,7.6,7.947616666666666,16.93,,,,16.93,
2020-05-18,Moneragala,Red Onion,304.77,0.0,,27.1,0.0,81.0,7.6,7.947616666666666,19.91,,,,19.91,
2020-05-18,Moneragala,Rice,152.15,0.0,,27.1,0.0,81.0,7.6,7.947616666666666,48.98,,,,48.98,
2020-05-18,Mullaittivu,Red Onion,257.49,0.0,,30.2,1.0,76.0,22.7,10.042366666666666,20.43,,,,20.43,
2020-05-18,Nuwara Eliya,Beetroot,198.09,0.0,,16.8,20.3,99.0,28.5,7.208730555555555,14.55,,,,14.55,
2020-05-18,Nuwara Eliya,Red Onion,286.53,0.0,,16.8,20.3,99.0,28.5,7.208730555555555,22.63,,,,22.63,
2020-05-18,Polonnaruwa,Rice,150.18,0.0,,29.2,1.0,76.0,27.1,10.520719444444444,64.86,,,,64.86,
2020-05-18,Puttalam,Red Onion,311.56,0.0,,29.1,20.8,86.0,23.1,2.5260194444444446,23.66,,,,23.66,
2020-05-18,Puttalam,Rice,151.76,0.0,,29.1,20.8,86.0,23.1,2.5260194444444446,62.03,,,,62.03,
2020-05-18,Thambuththegama,Beetroot,285.06,0.0,,27.5,14.2,88.0,20.5,3.58135,11.79,,,,11.79,
2020-05-18,Thambuththegama,Red Onion,307.94,0.0,,27.5,14.2,88.0,20.5,3.58135,20.36,,,,20.36,
2020-05-18,Trincomalee,Red Onion,210.06,0.0,,29.8,0.2,76.0,25.9,10.511647222222225,21.48,,,,21.48,
2020-05-18,Vavuniya,Red Onion,191.03,0.0,,28.5,2.9,84.0,20.1,8.327077777777777,22.64,,,,22.64,
2020-05-19,Ampara,Rice,149.88,0.0,,29.7,0.0,75.0,21.6,11.0,54.67,,,,54.67,
2020-05-19,Anuradhapura,Rice,144.74,0.0,,28.9,0.6,79.0,29.9,9.5472,68.79,,,,68.79,
2020-05-19,Bandarawela,Beetroot,249.6,0.0,,22.7,0.2,71.0,24.0,5.260133333333333,15.72,,,,15.72,
2020-05-19,Batticaloa,Red Onion,276.62,0.0,,30.2,0.0,71.0,27.8,11.0,23.27,,,,23.27,
2020-05-19,Colombo,Beetroot,272.94,0.0,,28.8,9.0,80.0,27.8,0.219775,17.47,,,,17.47,
2020-05-19,Colombo,Radish,92.69,0.0,,28.8,9.0,80.0,27.8,0.219775,28.49,,,,28.49,
2020-05-19,Colombo,Red Onion,359.29,0.0,,28.8,9.0,80.0,27.8,0.219775,31.65,,,,31.65,
2020-05-19,Colombo,Rice,144.55,0.0,,28.8,9.0,80.0,27.8,0.219775,73.87,,,,73.87,
2020-05-19,Dambulla,Beetroot,206.91,0.0,,26.7,0.4,83.0,35.0,8.620980555555555,19.71,,,,19.71,
2020-05-19,Dambulla,Radish,62.76,0.0,,26.7,0.4,83.0,35.0,8.620980555555555,26.49,,,,26.49,
2020-05-19,Dambulla,Red Onion,275.58,0.0,,26.7,0.4,83.0,35.0,8.620980555555555,23.41,,,,23.41,
2020-05-19,Dambulla,Rice,143.1,0.0,,26.7,0.4,83.0,35.0,8.620980555555555,60.54,,,,60.54,
2020-05-19,Embilipitiya,Red Onion,277.01,0.0,,28.6,0.4,76.0,13.7,5.80903611111111,21.1,,,,21.1,
2020-05-19,Jaffna,Red Onion,217.67,0.0,,31.1,0.1,77.0,31.5,10.881844444444445,25.31,,,,25.31,
2020-05-19,Kandy,Beetroot,155.29,0.0,,24.6,12.7,86.0,20.9,0.7557972222222222,18.44,,,,18.44,
2020-05-19,Kandy,Radish,59.4,0.0,,24.6,12.7,86.0,20.9,0.7557972222222222,24.91,,,,24.91,
2020-05-19,Kandy,Red Onion,291.05,0.0,,24.6,12.7,86.0,20.9,0.7557972222222222,30.36,,,,30.36,
2020-05-19,Kandy,Rice,164.24,0.0,,24.6,12.7,86.0,20.9,0.7557972222222222,67.82,,,,67.82,
2020-05-19,Kurunegala,Rice,151.71,0.0,,26.1,13.2,88.0,23.9,2.73115,62.83,,,,62.83,
2020-05-19,Mannar,Red Onion,333.95,0.0,,31.0,0.4,77.0,39.9,10.335852777777776,19.73,,,,19.73,
2020-05-19,Meegoda,Radish,62.95,0.0,,26.9,44.9,89.0,12.1,0.18175,25.38,,,,25.38,
2020-05-19,Meegoda,Red Onion,314.23,0.0,,26.9,44.9,89.0,12.1,0.18175,28.41,,,,28.41,
2020-05-19,Moneragala,Radish,105.24,0.0,,27.7,0.0,78.0,7.2,9.96255277777778,19.41,,,,19.41,
2020-05-19,Moneragala,Red Onion,304.95,0.0,,27.7,0.0,78.0,7.2,9.96255277777778,22.4,,,,22.4,
2020-05-19,Moneragala,Rice,152.31,0.0,,27.7,0.0,78.0,7.2,9.96255277777778,53.58,,,,53.58,
2020-05-19,Mullaittivu,Red Onion,256.33,0.0,,31.1,0.0,71.0,25.7,11.0,23.41,,,,23.41,
2020-05-19,Nuwara Eliya,Beetroot,213.17,0.0,,16.1,23.2,97.0,24.6,0.8542027777777778,13.24,,,,13.24,
2020-05-19,Nuwara Eliya,Red Onion,290.0,0.0,,16.1,23.2,97.0,24.6,0.8542027777777778,21.01,,,,21.01,
2020-05-19,Polonnaruwa,Rice,150.06,0.0,,29.5,0.0,70.0,30.2,8.017747222222223,60.81,,,,60.81,
2020-05-19,Puttalam,Red Onion,311.25,0.0,,29.5,0.8,81.0,33.3,7.436241666666667,20.35,,,,20.35,
2020-05-19,Puttalam,Rice,152.19,0.0,,29.5,0.8,81.0,33.3,7.436241666666667,58.69,,,,58.69,
2020-05-19,Thambuththegama,Beetroot,285.72,0.0,,28.8,1.0,79.0,29.0,8.033836111111112,12.37,,,,12.37,
2020-05-19,Thambuththegama,Red Onion,312.83,0.0,,28.8,1.0,79.0,29.0,8.033836111111112,24.59,,,,24.59,
2020-05-19,Trincomalee,Red Onion,210.69,0.0,,30.3,0.0,71.0,29.9,10.813355555555557,26.14,,,,26.14,
